bien_id,com_code,bien_type,bien_carrez_1,bien_surfbat,bien_numpieces
06088LB5341,6088,Appartement,13.55,14,1
06088KR18812,6088,Appartement,60.77,59,4
06088LT7350,6088,Appartement,22.2,30,1
06088KR15817,6088,Appartement,95.59,78,3
06088IX16826,6088,Appartement,26.41,25,2
06088IX184110,6088,Appartement,60.32,56,2
06088LM160336,6088,Appartement,42.14,46,2
06088LR828,6088,Appartement,88.1,86,3
06088KY14016,6088,Appartement,69.7,61,3
06088KL163182,6088,Appartement,104.48,100,4
06088ED2355,6088,Appartement,44.49,25,1
06088KO32240,6088,Appartement,26.55,26,1
06149BA42167,6149,Appartement,76.2,76,4
06088LR17241,6088,Appartement,26.67,26,1
06088KR23639,6088,Appartement,38.1,46,2
06088LN3281,6088,Appartement,265.26,253,5
06088LO71618,6088,Appartement,80.6,35,3
06088LC312108,6088,Appartement,22.08,21,1
06088KL172329,6088,Appartement,44.36,43,2
06088KO927,6088,Appartement,56.1,57,4
06114AH33198,6114,Appartement,55.11,55,3
06088LD2815,6088,Appartement,49.73,52,2
06088LB29949,6088,Appartement,20.77,126,5
06149BB274,6149,Maison,64.63,63,3
06149AE34723,6149,Appartement,72.8,68,3
06088IY26368,6088,Appartement,42.24,41,2
06088LA157165,6088,Appartement,44.77,46,2
06088KY294211,6088,Appartement,91.0,90,3
06088KY16146,6088,Appartement,42.9,43,1
06088LO702155,6088,Appartement,51.15,51,2
06088LE46622,6088,Appartement,78.87,85,3
06088ED25225,6088,Appartement,15.24,19,1
06088LB784,6088,Appartement,220.02,209,7
06088KI212,6088,Appartement,271.58,25,1
06088LB18328,6088,Appartement,22.75,25,1
06088LD939,6088,Appartement,35.87,36,2
06088LN5856,6088,Appartement,131.19,100,4
06088HI100124,6088,Appartement,110.6,118,4
06088KY9356,6088,Appartement,50.32,53,2
06088HY34410,6088,Appartement,33.33,33,2
06088KS1831,6088,Maison,63.6,72,4
06088IR35079,6088,Appartement,19.39,19,1
06088LO5008,6088,Appartement,9.82,10,1
06088KY18429,6088,Appartement,51.5,50,2
06088KO3518,6088,Appartement,185.05,90,3
06088LD5810,6088,Appartement,60.13,49,2
06088IV32160,6088,Appartement,45.0,45,2
06088LC97301,6088,Appartement,55.86,63,2
06088KV11813,6088,Appartement,90.53,86,4
06088LB5021,6088,Appartement,80.27,82,4
06088IR78,6088,Appartement,34.93,36,2
06149AE306197,6149,Appartement,44.12,45,2
06088KR23695,6088,Appartement,6.67,15,1
06088KR23694,6088,Appartement,15.9,15,1
06088KV151802,6088,Appartement,26.2,26,1
06088LT15036,6088,Appartement,34.39,34,1
06088KS799,6088,Appartement,115.22,120,4
06088LS14317,6088,Appartement,37.98,40,1
06088LB49446,6088,Appartement,80.71,84,4
06088LB29110,6088,Appartement,109.5,113,5
06088IX15817,6088,Appartement,77.62,39,2
06088IW2786,6088,Appartement,41.24,30,2
06060AD2242,6060,Appartement,62.5,82,4
06088IX2454,6088,Appartement,50.04,60,3
06088LA1988,6088,Appartement,89.66,88,4
06088IR42230,6088,Appartement,32.6,31,2
06088IV440375,6088,Appartement,66.35,66,3
06088KL4118,6088,Appartement,91.17,100,5
06088IR513547,6088,Appartement,56.89,56,3
06088KY17446,6088,Appartement,89.5,86,3
06088EB9612,6088,Appartement,44.11,44,3
06088KO21328,6088,Appartement,33.04,60,3
06088KO16126,6088,Appartement,26.05,25,1
06088LI24622,6088,Appartement,18.69,21,1
06088LT206253,6088,Appartement,34.33,33,1
06088IZ14132,6088,Appartement,36.55,36,2
06088IX19466,6088,Appartement,38.58,38,2
06088IW34421,6088,Appartement,40.75,41,2
06088EC3546,6088,Appartement,53.19,57,3
06088KT22417,6088,Appartement,61.35,65,3
06149AE233100,6149,Appartement,74.62,66,3
06088IW1739,6088,Appartement,56.19,60,2
06088KY2174,6088,Appartement,98.18,85,3
06088IY2347,6088,Appartement,38.82,35,3
06088LA10651,6088,Appartement,14.35,14,1
06088IX89169,6088,Appartement,41.36,39,2
06088KY14419,6088,Appartement,150.36,153,5
06088IX8682,6088,Appartement,18.18,17,1
06088LB42411,6088,Appartement,18.81,20,1
06088HD71181,6088,Appartement,32.24,32,1
06088LA2841,6088,Appartement,164.4,30,1
06088KY25170,6088,Appartement,89.27,91,4
06114AK126318,6114,Appartement,86.05,85,4
06088IP11318022,6088,Appartement,64.2,64,3
06149AE34720,6149,Appartement,69.59,68,3
06088EI39487,6088,Appartement,52.32,57,4
06088KY3310,6088,Appartement,75.25,73,2
06088KN193,6088,Appartement,57.1,44,3
06088LB25616,6088,Appartement,35.02,33,2
06088LP3935,6088,Appartement,114.02,127,5
06088KO1475,6088,Appartement,58.27,55,3
06088HB812,6088,Appartement,142.86,141,3
06088IY24710,6088,Appartement,34.02,34,2
06088LS19444,6088,Appartement,59.25,53,2
06088KO19021,6088,Appartement,26.75,32,2
06088KP11524,6088,Appartement,56.05,46,2
06088KZ1862,6088,Appartement,51.15,69,2
06088LS17212,6088,Appartement,27.03,34,1
06088KO19019,6088,Appartement,22.24,32,2
06088HB35329,6088,Appartement,140.7,150,4
06088KI5778,6088,Appartement,35.5,40,1
06088KL16263,6088,Appartement,68.6,61,3
06088LB224,6088,Appartement,73.07,85,3
06088IX151100,6088,Appartement,53.37,55,2
06088KS8411,6088,Appartement,83.52,68,4
06060AN1444,6060,Maison,109.0,87,4
06088LC8318,6088,Appartement,125.28,120,5
06088LS41033,6088,Appartement,53.72,57,2
06088KV17418,6088,Appartement,41.51,47,2
06088EI931133,6088,Appartement,60.34,59,3
06088LB13958,6088,Appartement,25.49,26,1
06149AZ6310,6149,Appartement,74.41,70,3
06088KM44125,6088,Appartement,17.55,17,1
06088IX2725,6088,Appartement,36.22,35,3
06088HD1035,6088,Appartement,28.89,30,1
06088KV24739,6088,Appartement,56.32,60,3
06088IY512,6088,Appartement,33.53,34,2
06088LA437395,6088,Appartement,27.0,200,7
06088EC8055,6088,Appartement,73.43,74,3
06088IY89129,6088,Appartement,16.8,16,1
06088LC2242046,6088,Appartement,39.79,33,1
06149AZ261,6149,Appartement,69.0,70,3
06088KR21828,6088,Appartement,41.01,41,3
06088LT851068,6088,Appartement,54.49,60,3
06088KY22629,6088,Appartement,41.27,42,2
06088HD20440,6088,Appartement,23.04,23,1
06088KO25553,6088,Appartement,27.08,29,1
06088KC3493,6088,Appartement,43.08,30,2
06088LB10228,6088,Appartement,55.32,55,3
06088KM4549,6088,Appartement,38.78,39,2
06088LC10023,6088,Appartement,47.35,40,2
06088KC3421,6088,Appartement,26.08,33,2
06088LB42213,6088,Appartement,65.28,70,2
06088EV1221,6088,Maison,288.59,277,6
06088HD243145,6088,Appartement,21.83,20,1
06088LB49457,6088,Appartement,50.01,51,2
06088EB12633,6088,Appartement,35.53,36,1
06088LB17510,6088,Appartement,117.5,123,4
06088KT21339,6088,Appartement,36.4,124,5
06088HA2051,6088,Appartement,26.0,20,1
06088EB7612,6088,Appartement,42.26,32,2
06088HE8123,6088,Appartement,85.71,84,2
06088HB155121,6088,Appartement,38.03,40,1
06149BA35448,6149,Appartement,91.41,91,5
06088KV332282,6088,Appartement,84.01,83,3
06088KV20625,6088,Appartement,23.74,24,1
06088LC15834,6088,Appartement,18.74,18,1
06088IW953,6088,Appartement,32.47,16,1
06088IW1094034,6088,Appartement,67.18,67,3
06149AC102519,6149,Maison,99.84,102,5
06088LN866,6088,Appartement,16.13,25,1
06088MR634,6088,Appartement,31.43,45,2
06088MP28031,6088,Appartement,52.8,42,1
06088LX57514,6088,Appartement,47.5,62,3
06088CE10019,6088,Maison,96.39,96,5
06088LW1189,6088,Appartement,107.24,107,4
06088MP30436,6088,Appartement,55.44,54,2
06088EA23864,6088,Appartement,91.23,90,4
06088OL1787,6088,Appartement,41.01,40,2
06088MO1214,6088,Appartement,99.18,109,4
06088NY274299,6088,Appartement,67.08,67,3
06088KX935,6088,Appartement,46.81,47,2
06088KX12015,6088,Appartement,29.41,30,1
06088NX8632,6088,Appartement,20.6,20,1
06088NT4189,6088,Appartement,72.3,92,4
06088KX27178,6088,Appartement,29.02,29,1
06088EA481135,6088,Appartement,64.61,71,3
06088MS76122,6088,Appartement,61.8,62,3
06088MP2557,6088,Appartement,136.68,123,6
06088NH430,6088,Appartement,75.47,80,3
06088MR25996,6088,Appartement,36.54,35,1
06088NE1756,6088,Appartement,29.72,24,2
06088EA22717,6088,Appartement,44.39,45,2
06088MP1671031,6088,Appartement,27.0,28,1
06088MW509,6088,Maison,100.56,102,5
06088KW17326,6088,Appartement,30.05,26,2
06088MP41928,6088,Appartement,17.04,18,1
06088NW4358,6088,Appartement,20.85,22,1
06088KW43985,6088,Appartement,34.51,34,2
06088LW86254,6088,Appartement,68.36,69,3
06088OH4098045,6088,Appartement,68.43,68,3
06088KW12310,6088,Appartement,31.61,31,1
06088LX50043,6088,Appartement,20.0,20,1
06088MR586261,6088,Appartement,28.71,27,1
06088KX15613,6088,Appartement,48.52,47,2
06088NS13711,6088,Appartement,21.55,22,1
06088KW26710,6088,Appartement,17.25,13,1
06088LW1986,6088,Appartement,44.36,69,2
06088ND1658,6088,Appartement,98.81,99,4
06088NC12143,6088,Appartement,15.85,16,1
06088NK9680,6088,Appartement,24.3,23,1
06088CN68100,6088,Appartement,46.69,46,2
06088NY274454,6088,Appartement,66.48,67,3
06088MH28219,6088,Appartement,15.85,17,1
06088MH265111,6088,Appartement,71.85,65,3
06088KX556,6088,Appartement,137.53,135,5
06088KW3547,6088,Appartement,55.77,56,2
06088LW3051,6088,Appartement,67.6,65,3
06088LW61058,6088,Appartement,42.7,44,2
06088MR36533,6088,Appartement,20.18,20,1
06088NM2185166,6088,Appartement,66.3,65,3
06088MR6346,6088,Appartement,21.01,21,1
06088ML59131,6088,Appartement,42.01,43,2
06088MI11515,6088,Appartement,88.56,68,4
06088CO118278,6088,Appartement,24.7,24,1
06088MH296688,6088,Appartement,36.43,36,1
06088KW25275B,6088,Appartement,112.42,120,5
06088ML120343,6088,Appartement,31.18,30,1
06088MO18944,6088,Appartement,104.93,122,3
06088NO9538,6088,Appartement,46.03,48,2
06088OC39166,6088,Appartement,76.15,68,4
06088MH32555,6088,Appartement,89.07,86,4
06088NM2182103,6088,Appartement,77.11,78,4
06088NX88120,6088,Appartement,28.34,28,1
06088CP9222,6088,Maison,82.41,84,4
06088NE312205,6088,Appartement,59.27,60,2
06088NS14178,6088,Appartement,61.06,66,3
06088KW5443,6088,Appartement,157.49,154,5
06088MY91290,6088,Appartement,70.42,68,4
06088EA5201,6088,Maison,54.75,36,2
06088NS111612,6088,Appartement,69.16,78,3
06088MH33629,6088,Appartement,17.08,20,1
06088KW153255,6088,Appartement,50.17,51,2
06088NW3181,6088,Appartement,59.55,56,2
06088OI368105,6088,Appartement,80.69,80,4
06088NS11249,6088,Appartement,66.62,68,3
06088NX25132,6088,Appartement,57.81,55,3
06088NK6287,6088,Appartement,45.01,46,2
06088MP341130,6088,Appartement,23.4,22,1
06088NP10728,6088,Appartement,40.74,40,2
06088KW101,6088,Appartement,73.6,78,4
06088CO11347,6088,Appartement,77.09,76,4
06088KW25226B,6088,Appartement,43.68,45,1
06088LW14646,6088,Appartement,13.71,16,1
06088NE299100,6088,Appartement,41.39,40,2
06088DZ46531,6088,Maison,43.5,41,2
06088NP29103,6088,Appartement,73.09,73,4
06088DK153337,6088,Maison,73.67,76,3
06088MY198443,6088,Appartement,26.5,20,1
06088AW12710,6088,Maison,102.4,95,4
06088NT2231540,6088,Appartement,20.41,20,1
06088LW9354,6088,Appartement,35.16,36,1
06088EA5560,6088,Appartement,55.39,54,3
06088NW41727,6088,Appartement,76.55,76,3
06088MK18677,6088,Appartement,34.49,34,2
06088NS230115,6088,Appartement,42.12,42,2
06088LY251152,6088,Appartement,29.31,32,2
06088MV14268,6088,Maison,104.68,107,4
06088MN252317,6088,Appartement,23.61,25,1
06088DK279204,6088,Maison,99.54,100,4
06088CN12952,6088,Maison,84.63,83,4
06088OI29390,6088,Appartement,86.0,86,4
06088OI515112,6088,Appartement,80.62,80,3
06088DY354369,6088,Appartement,78.41,78,4
06088MR6344,6088,Appartement,27.01,27,1
06088KX5719,6088,Appartement,42.23,41,1
06088ND221701,6088,Appartement,23.13,24,1
06088OC1094,6088,Appartement,39.45,42,3
06088LW14650,6088,Appartement,16.41,22,1
06088EH375651,6088,Appartement,64.04,63,4
06088NK2355,6088,Appartement,73.61,74,3
06088NV7764,6088,Appartement,95.07,95,4
06088MR586315,6088,Appartement,19.51,19,1
06088NM911086,6088,Appartement,36.04,37,1
06088MR586264,6088,Appartement,42.07,41,2
06088CR191,6088,Appartement,150.0,48,3
06088MR512163,6088,Appartement,75.37,78,4
06088MP30417,6088,Appartement,58.1,36,1
06088NE31211,6088,Appartement,75.41,76,3
06088EH1204,6088,Appartement,60.26,70,3
06088MR6524,6088,Appartement,38.7,38,3
06088MH1762,6088,Appartement,25.68,26,2
06088MO19039,6088,Appartement,23.11,19,1
06088MV5253,6088,Appartement,44.29,44,2
06088KW1829,6088,Appartement,22.96,23,2
06088NE36087,6088,Appartement,36.73,42,2
06088KW153266,6088,Appartement,80.13,80,3
06088NH4537,6088,Appartement,75.71,75,3
06088EH3751842,6088,Appartement,54.44,53,3
06088MP48797,6088,Appartement,23.32,22,1
06088MP491334,6088,Appartement,54.27,52,2
06088MP35249,6088,Appartement,25.13,17,1
06088KW31096,6088,Appartement,24.16,27,1
06088MH36045,6088,Appartement,51.18,51,2
06088OC204765,6088,Appartement,41.09,41,2
06088MO39960,6088,Appartement,95.69,95,4
06088MO39926,6088,Appartement,57.92,59,2
06088OC204137,6088,Appartement,31.03,31,1
06088MR31737,6088,Appartement,22.01,21,1
06088NL102132,6088,Appartement,171.05,176,5
06088LW14625,6088,Appartement,18.29,20,1
06088BZ22100,6088,Appartement,35.3,36,2
06088LX13774,6088,Appartement,72.05,72,3
06088NL762,6088,Appartement,47.59,47,2
06088NZ4934,6088,Appartement,60.79,58,3
06088NK6326,6088,Appartement,82.52,82,3
06088EH375916,6088,Appartement,52.19,53,3
06088DY285100,6088,Appartement,38.46,40,2
06088NH31531,6088,Appartement,32.2,32,1
06088MS3866,6088,Appartement,49.04,52,2
06088NM164265,6088,Appartement,71.59,69,3
06088MH296294,6088,Appartement,55.1,57,2
06088NE36662,6088,Appartement,54.06,57,1
06088KW43966,6088,Appartement,26.14,25,1
06088NK66145,6088,Appartement,22.49,24,1
06088MD19352,6088,Appartement,46.48,46,2
06088NY274683,6088,Appartement,80.18,80,4
608811930,6088,Appartement,54.09,54,3
06088EH3751193,6088,Appartement,74.96,74,5
06088CE10018,6088,Maison,93.3,87,4
06088OI36249,6088,Appartement,49.76,49,2
06088MR36550,6088,Appartement,20.5,20,1
06088EA416181,6088,Appartement,49.41,49,2
06088MO13134,6088,Appartement,79.8,77,3
06088KW26812,6088,Appartement,68.95,67,3
06088LZ174133,6088,Appartement,62.93,63,3
06088EA25359,6088,Appartement,30.63,30,1
06088MH2012,6088,Appartement,62.98,62,3
06088NM204131,6088,Appartement,32.0,31,1
06088MK18651,6088,Appartement,76.92,75,3
06088NM2185156,6088,Appartement,52.22,54,2
06088KX1511,6088,Appartement,9.81,22,2
06088EH375329,6088,Appartement,63.45,63,4
06088KW17613,6088,Appartement,68.02,67,3
06088MO167262,6088,Appartement,26.2,25,1
06088EA2273,6088,Appartement,50.12,43,2
06088KW6047,6088,Appartement,35.8,37,1
06088MR2223,6088,Appartement,32.03,20,2
06088MR41335,6088,Appartement,21.01,20,1
06088NM12618,6088,Appartement,78.01,80,3
06088NL7012,6088,Appartement,38.69,36,2
06088MR36534,6088,Appartement,26.02,26,1
06088NS211117,6088,Appartement,51.39,42,2
06088MH2522,6088,Appartement,54.22,72,3
06088NH142174,6088,Appartement,29.16,28,1
06083BL343116,6083,Appartement,54.34,57,2
06083AT211120,6083,Appartement,83.72,81,3
06104AI67399,6104,Appartement,27.8,32,1
06083BK17843,6083,Appartement,29.82,32,2
06012AC31137,6012,Appartement,88.39,89,3
06083BI71117,6083,Appartement,49.42,48,2
06083AV112111,6083,Appartement,98.5,110,3
06083BI366118,6083,Appartement,29.0,29,1
06012AE29579,6012,Appartement,47.42,47,2
06083BK25116,6083,Appartement,33.63,36,2
06083AT211171,6083,Appartement,44.05,45,3
06083AK10310,6083,Appartement,46.66,46,2
06012AH23732,6012,Appartement,36.8,50,3
06012AH24918,6012,Appartement,38.0,36,2
06083AZ262253,6083,Appartement,34.66,37,1
06104AI12518,6104,Appartement,16.65,18,1
06083AV7422,6083,Appartement,61.17,60,3
06083BK55318,6083,Appartement,42.84,42,2
06083BH264145,6083,Appartement,56.01,55,2
06104AH16261,6104,Appartement,23.92,24,1
06104AV2209,6104,Appartement,25.8,34,3
06083AW1741,6083,Appartement,39.97,40,2
06083AZ216173,6083,Appartement,77.15,76,4
06083BK37577,6083,Appartement,31.95,24,1
06104AC70131,6104,Appartement,34.63,35,1
06104AH602244,6104,Appartement,25.85,29,1
06162BK2764,6162,Appartement,42.41,30,1
06132D15164,6132,Appartement,72.95,43,2
06012AE4249,6012,Appartement,30.1,27,1
06012AE22718,6012,Appartement,27.31,28,1
06163BH8283,6163,Maison,103.21,92,3
06012AE2542,6012,Appartement,69.82,67,3
06012AH18714,6012,Appartement,40.2,34,2
06104AH121281,6104,Appartement,17.13,19,1
06104AL528169,6104,Appartement,29.29,32,1
06104AI12542,6104,Appartement,16.2,18,1
06012AH18861,6012,Appartement,27.01,27,1
06104AB65137,6104,Appartement,130.6,46,2
06012AD1525,6012,Appartement,74.71,72,4
06083AK47633,6083,Appartement,49.06,49,1
06104AK2202,6104,Maison,67.34,66,3
06104AI81389,6104,Appartement,79.07,78,4
06083AY898,6083,Appartement,15.41,18,2
06083BI40394,6083,Appartement,41.88,40,2
06104AH602216,6104,Appartement,28.95,32,1
06136K320116,6136,Appartement,51.35,32,2
06083AS18639,6083,Appartement,32.73,31,1
06083BK19659,6083,Appartement,30.7,30,1
06012AE31417,6012,Appartement,39.04,38,2
06163BH9994,6163,Maison,53.12,60,3
06163BH1322120,6163,Appartement,26.4,33,1
06083AK4338,6083,Appartement,59.21,59,2
06083BK5375,6083,Appartement,61.04,60,3
06012AH25651,6012,Appartement,67.3,72,3
06012AI20916,6012,Appartement,71.3,72,3
06012AH473564,6012,Appartement,23.2,23,1
06104AL47670,6104,Appartement,67.3,67,3
06035AA2181,6035,Appartement,27.5,24,1
06083BD13814,6083,Appartement,32.18,31,1
06012AE58111,6012,Appartement,67.78,68,3
06104AI713111,6104,Appartement,42.61,42,3
06012AE4531,6012,Appartement,76.24,75,3
06083AZ440479,6083,Appartement,18.92,19,1
06104AI274214,6104,Appartement,22.16,23,1
06083AX3522,6083,Appartement,25.23,29,1
06083AZ3065,6083,Appartement,41.56,40,2
06104AH14014,6104,Appartement,72.6,64,3
06036A8139,6036,Appartement,107.35,103,3
06083BK15399,6083,Appartement,27.9,28,1
06083AZ26198,6083,Appartement,23.63,23,1
06012AI455120,6012,Appartement,70.18,71,2
06083AK46962,6083,Appartement,46.2,50,2
06104AH516139,6104,Appartement,28.28,28,1
06104AD19144,6104,Appartement,95.85,99,4
06012AE29574,6012,Appartement,26.45,25,1
06083BL2681,6083,Appartement,31.76,30,1
06083AV112415,6083,Appartement,21.64,24,1
06104AH231115,6104,Appartement,30.26,40,1
06067B160910,6067,Appartement,23.05,42,3
06012AH37611,6012,Appartement,36.67,35,2
06132D65010,6132,Appartement,24.35,25,1
06104BC1861,6104,Maison,113.1,89,3
06086H5317,6086,Appartement,34.3,31,1
06104AI12572,6104,Appartement,15.94,20,1
06104AI12578,6104,Appartement,21.02,22,1
06083AT21089,6083,Appartement,31.27,31,1
06104AI67280,6104,Appartement,33.24,36,1
06012AI425131,6012,Appartement,40.25,42,2
06104AD5392,6104,Appartement,39.91,41,1
06083AC307305,6083,Appartement,60.3,64,3
06132D6483,6132,Appartement,37.25,36,2
06083AY423,6083,Maison,44.88,180,4
06104AI39656,6104,Appartement,48.03,49,2
06104AY2793,6104,Appartement,52.5,56,2
06035AA31513,6035,Appartement,40.42,40,2
06083AY1473,6083,Appartement,63.42,65,4
06083BK387148,6083,Appartement,47.03,47,2
06083BH20490,6083,Appartement,39.32,39,2
06012AC562166,6012,Appartement,31.81,32,2
06083BP326,6083,Appartement,115.42,88,5
06012AI18625,6012,Appartement,37.6,40,2
06012AI45029,6012,Appartement,23.53,23,1
06104AV1393,6104,Appartement,86.46,64,2
06012AE5672,6012,Appartement,24.74,31,0
06104AI364,6104,Appartement,56.5,56,3
06104AH3302,6104,Appartement,70.56,72,3
06083AX386,6083,Appartement,35.02,30,2
06104AD164320,6104,Appartement,38.57,38,1
06083BH582154,6083,Appartement,38.77,38,2
06104AR5599,6104,Appartement,86.65,92,4
06083BH34849,6083,Appartement,36.54,37,1
06163BH131611,6163,Appartement,55.65,53,2
06083AX85,6083,Appartement,47.38,45,2
06083AY1841542,6083,Appartement,34.39,37,1
06083BI2553,6083,Appartement,39.51,53,2
06104AI17875,6104,Appartement,38.71,40,2
06083BL343148,6083,Appartement,77.6,83,3
06083BI2671,6083,Appartement,28.02,23,2
06104AH516136,6104,Appartement,28.33,28,1
06083AX11511,6083,Appartement,27.62,26,2
06083AY10726,6083,Appartement,19.05,19,1
06104AH5534,6104,Appartement,51.16,53,3
06104AN7425,6104,Appartement,27.83,27,1
06136K2133,6136,Appartement,36.34,30,2
06083BI596218,6083,Appartement,41.14,41,2
06012AC545180,6012,Appartement,96.83,100,3
06104AH121336,6104,Appartement,16.64,18,1
06083BH16369,6083,Appartement,35.48,45,2
06083AY171311,6083,Appartement,67.21,67,3
06083BH204108,6083,Appartement,39.51,39,1
06083BI506176,6083,Appartement,32.84,33,2
06023N127518,6023,Appartement,21.79,25,2
06083BK22621,6083,Appartement,51.21,55,2
06083AZ26041,6083,Appartement,63.27,67,3
06083BH2989,6083,Appartement,22.89,22,2
06104AL40972,6104,Appartement,77.58,80,4
06012AH188100,6012,Appartement,33.88,34,2
06104AI673108,6104,Appartement,28.26,32,1
06104AL481156,6104,Appartement,56.95,57,3
06083BI171328,6083,Appartement,41.66,40,2
06083AX3016,6083,Appartement,22.08,18,2
06104AH602265,6104,Appartement,25.27,29,1
06083AX3417,6083,Appartement,39.66,38,1
06012AE24711,6012,Appartement,27.84,27,1
06083AX1174,6083,Appartement,29.7,29,1
06067C461297,6067,Appartement,27.91,28,1
06083BK125139,6083,Appartement,51.68,68,1
06012AD24120,6012,Appartement,35.28,27,1
06083BD242160,6083,Appartement,47.63,48,2
06104AH521111,6104,Appartement,59.6,59,1
06104BE3242,6104,Appartement,88.88,83,4
06083AY12912,6083,Appartement,129.61,119,4
06083BL350124,6083,Appartement,25.01,25,1
06083BI2854,6083,Appartement,43.65,54,4
06083BK375166,6083,Appartement,25.6,30,1
06012AE44712,6012,Appartement,55.07,65,2
06104AH51015,6104,Appartement,36.38,25,1
06083BM372139,6083,Appartement,76.05,76,3
06104AI6576,6104,Appartement,93.22,100,4
06083AB349843,6083,Appartement,47.27,47,2
06104AI32246,6104,Appartement,58.56,55,2
